,Unnamed: 0,date,type,operator,fatalities,location,country,cat,year,decade
19146,19261,12/23/2000,beech 200 super king air,videovision broadcast,5,near Blackbushe Airpo...,U.K.,A1,2000,2000
19147,19262,12/29/2000,bae 4101 jetstream 41,"united express, opb atlantic coast airlines",0,Charlottesville-...,USA,A1,2000,2000
19148,19263,12/29/2000,boeing 747-436,british airways,0,Nairobi-Jomo Ken...,Kenya,H2,2000,2000
19150,19265,1/4/2001,shaanxi yunshuji y-8,china air force,0,near Zheng Zou Air Base,China,A1,2001,2000
19151,19266,1/4/2001,shaanxi yunshuji y-8,china air force,8,near Zheng Zou Air Base,China,A1,2001,2000
19152,19267,1/4/2001,learjet 35,air response north,0,Schenectady-Coun...,USA,A1,2001,2000
19153,19268,1/5/2001,boeing 727-46f,air gemini cargo,0,Dundo Airport (DUE),Angola,A1,2001,2000
19154,19269,1/6/2001,bn-2a-2 islander,guyana af,3,near Mahdia,Guyana,A1,2001,2000
19155,19270,1/8/2001,casa/nurtanio nc-212 aviocar,indonesian navy,9,near Silimo,Indonesia,A1,2001,2000
19156,19271,1/8/2001,boeing 727-23f,air gemini cargo,0,Luanda Airport (...,Angola,A1,2001,2000
19157,19272,1/9/2001,boeing 727-287,lab,0,Buenos Aires/Eze...,Argentina,A1,2001,2000
19158,19273,1/11/2001,dhc-6 twin otter 300,earth data aviation,0,near Fort Worth-Meach...,USA,A2,2001,2000
19159,19274,1/11/2001,bn-2a-21 islander,lasa,3,"near Parnamirim, BA",Brazil,A1,2001,2000
19160,19275,1/14/2001,learjet 60,ark-air flight,0,Troy Municipal A...,USA,A1,2001,2000
19161,19276,1/19/2001,iptn/casa cn-235m-100,turkish af,3,Kayseri,Turkey,A1,2001,2000
19162,19277,1/22/2001,boeing 727-2n8,yemenia airways,0,Djibouti,Djibouti,H2,2001,2000
19163,19278,1/23/2001,douglas c-47a (dc-3),majestic air cargo,2,"Eider Point, AK",USA,A1,2001,2000
19164,19279,1/23/2001,let l-410uvp,eagle aviation ?,0,near Maiduguri,Nigeria,A1,2001,2000
19165,19280,1/25/2001,douglas c-47a (dc-3),rutaca,24,Ciudad BolÃ­var,Venezuela,A1,2001,2000
19166,19281,1/26/2001,cessna 500 citation i,marlin air,0,Sault Ste Marie ...,USA,A1,2001,2000
19167,19282,1/27/2001,airbus a340-312,gulf air,0,Abu Dhabi,U.A.E.,H2,2001,2000
19168,19283,1/27/2001,antonov an-70,antonov design bureau,0,near Omsk,Russia,A2,2001,2000
19169,19284,1/27/2001,beech 200 super king air,jet express services,10,"near Strasburg, CO",USA,A1,2001,2000
19170,19285,1/30/2001,dornier 328-120,satena,0,BogotÃ¡,Colombia,H2,2001,2000
19171,19286,1/31/2001,se-210 caravelle 10r,l.a. suramericanas,3,near El Yopal Airport...,Colombia,A1,2001,2000
19172,19287,1/31/2001,douglas dc-6b,everts air fuel,0,Donlin Creek Air...,USA,A1,2001,2000
19175,19290,2/1/2001,antonov an-26,angolan af,0,Luena Airport (LUO),Angola,A1,2001,2000
19176,19291,2/4/2001,shorts 360-100,aer arann,0,Sheffield City A...,U.K.,A1,2001,2000
19177,19292,2/7/2001,airbus a320-214,iberia,0,Bilbao Airport (...,Spain,A1,2001,2000
19178,19293,2/8/2001,swearingen sa227-at merlin ivc,northern illinois flight center,2,Beaver Island Ai...,USA,A1,2001,2000
19179,19294,2/8/2001,learjet 35a,e.a.s. aeroservizi,3,near NÃ¼rnberg Airpor...,Germany,A1,2001,2000
19180,19295,2/10/2001,gaf nomad n.24a,gum air,10,near Jacobkondre,Suriname,A1,2001,2000
19181,19296,2/11/2001,casa c-212-m aviocar 200,indonesian army,0,Jakarta-Pondok C...,Indonesia,A1,2001,2000
19182,19297,2/19/2001,antonov an-26,angolan af,0,Luena Airport (LUO),Angola,A2,2001,2000
19183,19298,2/19/2001,dhc-6 twin otter 100,trans maldivian airways,0,Sun Island Resort,Maldives,A2,2001,2000
19184,19299,2/23/2001,cessna 525 citationjet,private,0,Berlin-Tempelhof...,Germany,A2,2001,2000
19185,19300,2/27/2001,shorts 360-100,loganair,2,near Granton Harbour,U.K.,A1,2001,2000
19186,19301,3/3/2001,shorts c-23b+ sherpa (360),florida ang,21,"near Unadilla, GA",USA,A1,2001,2000
19187,19302,3/3/2001,boeing 737-4d7,thai airways international,1,Bangkok Internat...,Thailand,A1,2001,2000
19188,19303,3/7/2001,boeing 707-331c,skymaster airlines,0,SÃ£o Paulo-Guaru...,Brazil,A1,2001,2000
19189,19304,3/8/2001,cessna 525 citationjet,wilmington trust,0,Hamburg-FuhlsbÃ¼...,Germany,A2,2001,2000
19190,19305,3/11/2001,boeing 727-223f,express one,0,Pohnpei Airport ...,Micronesia,A1,2001,2000
19191,19306,3/15/2001,douglas c-47a (dc-3),jim hankins air service,0,"Donalsonville, GA",USA,A1,2001,2000
19192,19307,3/15/2001,tupolev tu-154m,vnukovo airlines,3,Madinah-Mohammad...,Saudi Arabia,H2,2001,2000
19193,19308,3/17/2001,beech 1900c-1,sal express,16,Quilemba,Angola,A1,2001,2000
19194,19309,3/17/2001,airbus a320-212,northwest airlines,0,Detroit-Metropol...,USA,A2,2001,2000
19195,19310,3/19/2001,embraer emb-120rt brasilia,comair/delta connection,0,"near West Palm Beach, FL",USA,A2,2001,2000
19196,19311,3/19/2001,beech 300 super king air,private wings,0,near Berlin,Germany,A2,2001,2000
19197,19312,3/23/2001,boeing 707-3b4c,luxor air egypt,0,Monrovia-Roberts...,Liberia,A1,2001,2000
19198,19313,3/24/2001,dhc-6 twin otter 300,air caraã¯bes,0,Saint-BarthÃ©lÃ©my,Saint BarthÃ©lemy,A1,2001,2000
19199,19314,3/26/2001,fokker f-27 friendship 500f,merpati nusantara,3,near Surabaya-Juanda ...,Indonesia,A1,2001,2000
19200,19315,3/26/2001,beech rc-12k huron,us army,2,near NÃ¼rnberg Airpor...,Germany,A1,2001,2000
19201,19316,3/29/2001,gulfstream american g-1159 gulfstream ii,avjet corp,18,"near Aspen Airport, C...",USA,A1,2001,2000
19202,19317,3/30/2001,atr 42-310,american eagle airlines,0,Freeport-Grand B...,Bahamas,O1,2001,2000
19203,19318,3/31/2001,dhc-3 otter,bishop aviation,0,Decatur-Bishop A...,USA,A1,2001,2000
19204,19319,4/2/2001,cessna 501 citation i/sp,jet wings,1,"Ashwaubenon, WI",USA,A1,2001,2000
19205,19320,4/4/2001,douglas dc-3a-s1c3g,roblex aviation,0,near San Juan-Luis Mu...,Puerto Rico,A1,2001,2000
19206,19321,4/4/2001,antonov an-26,sudan af,14,Adar Yel,South Sudan,A1,2001,2000
19207,19322,4/4/2001,boeing 737-2e1f,royal airlines,0,St. John's Airpo...,Canada,A1,2001,2000
19208,19323,4/4/2001,antonov an-32,associaã§ã£o dos pilotos de angola,0,near Malange Airport ...,Angola,A1,2001,2000
19209,19324,4/5/2001,beech 200 super king air,sata,0,Las Majaguas,Venezuela,A1,2001,2000
19210,19325,4/7/2001,beech 100 king air,alberta central airways,0,Grande Prairie A...,Canada,A1,2001,2000
19211,19326,4/10/2001,antonov an-12bk,air west,0,near Nouadhibou Airpo...,Mauritania,A1,2001,2000
19212,19327,4/12/2001,embraer emb-135lr (erj-135lr),american eagle,0,Cleveland-Hopkin...,USA,A2,2001,2000
19213,19328,4/15/2001,cessna 208b grand caravan,union charter trust,0,near Tembo,D.R. Congo,A1,2001,2000
19214,19329,4/18/2001,ilyushin il-76md,dart,0,Oostende Airport...,Belgium,A1,2001,2000
19215,19330,4/23/2001,antonov an-2t,yakustk air enterprise,0,near Kobyay Airstrip,Russia,A1,2001,2000
19216,19331,4/25/2001,antonov an-2r,adygeya-avia,0,Stanitsa Nekraso...,Russia,A1,2001,2000
19217,19332,4/26/2001,cessna 208b super cargomaster,"fedex, opb wiggins airways",0,near Plattsburgh Inte...,USA,A1,2001,2000
19218,19333,4/26/2001,antonov an-12,ethiopian af,0,Khartoum,Sudan,H2,2001,2000
19219,19334,4/27/2001,antonov an-2sx,virazh,0,near Gorkovskiy,Russia,A1,2001,2000
19220,19335,4/28/2001,cessna 208b grand caravan,les grands jorasses,10,"near Roque PÃ©rez, BA",Argentina,A1,2001,2000
19221,19336,4/29/2001,cessna 208 caravan i,private,1,"near Nagambie, VIC",Australia,A1,2001,2000
19222,19337,4/30/2001,cessna 560 citation v,tyrolean jet services,0,Florence-Peretol...,Italy,A2,2001,2000
19223,19338,5/1/2001,dc-9-31,northwest airlines,0,Minneapolis-St. ...,USA,A2,2001,2000
19224,19339,5/3/2001,beech 1900d,qantaslink/impulse,0,"Cooma Airport, N...",Australia,A2,2001,2000
19225,19340,5/5/2001,cessna 208b super cargomaster,"fedex, op.for corporate air",1,near Steamboat Spring...,USA,A1,2001,2000
19226,19341,5/10/2001,dc-9-83 (md-83),spanair,0,Liverpool Intern...,U.K.,A2,2001,2000
19227,19342,5/10/2001,boeing 727-44f,angola air charter,0,Nzagi Airport (NZA),Angola,A1,2001,2000
19228,19343,5/13/2001,boeing 727-222,united airlines,0,Omaha-Eppley Air...,USA,O1,2001,2000
19229,19344,5/16/2001,iptn/casa cn-235m-100,turkish af,34,near Malatya,Turkey,A1,2001,2000
19230,19345,5/17/2001,yakovlev yak-40,faraz qeshm,30,near Sari,Iran,A1,2001,2000
19231,19346,5/17/2001,fokker f-27 friendship 400m,argentine af,5,Mendoza-El Plume...,Argentina,A1,2001,2000
19232,19347,5/18/2001,iptn/casa cn-235mp-100m,turkish navy,4,near Ankara-Etimesgut...,Turkey,A1,2001,2000
19233,19348,5/22/2001,antonov an-12b,russian af,7,"near Myakotino, Zubts...",Russia,A1,2001,2000
19234,19349,5/22/2001,boeing 737-210c,first air,0,Yellowknife Airp...,Canada,A1,2001,2000
19235,19350,5/23/2001,fokker 100,american airlines,0,Dallas/Fort Wort...,USA,A1,2001,2000
19237,19352,6/2/2001,antonov an-2,volgograd air club,3,"Metallurg, Volgo...",Russia,A1,2001,2000
19238,19353,6/5/2001,fokker f-27 friendship 500,channel express,0,near Jersey-States Ai...,U.K.,A2,2001,2000
19239,19354,6/7/2001,beech b300c super king air 350,aerope 3s aviation,0,near Santiago de Comp...,Spain,A1,2001,2000
19240,19355,6/7/2001,learjet 24a,nasa,0,Victorville Airp...,USA,A1,2001,2000
19241,19356,6/8/2001,boeing 727-90c,transafrik,0,near Luena,Angola,C2,2001,2000
19242,19357,6/12/2001,learjet 25d,avcon industries,0,"Salina Airport, ...",USA,A1,2001,2000
19243,19358,6/14/2001,dhc-8-103,widerã¸es flyveselskap,0,BÃ¥tsfjord Airpo...,Norway,A1,2001,2000
19244,19359,6/15/2001,transall c-160ng,manunggal air,1,Jayapura-Sentani...,Indonesia,A1,2001,2000
19245,19360,6/18/2001,atr 42-320,israir,0,Tel Aviv-Ben Gur...,Israel,A1,2001,2000
19246,19361,6/25/2001,embraer emb-110p1 bandeirante,airtex aviation,0,Cootamundra Airp...,Australia,A1,2001,2000
19247,19362,6/26/2001,bae 3112 jetstream 31,la ronge aviation services,0,La Ronge Airport...,Canada,A2,2001,2000
19248,19363,7/2/2001,lockheed l-100-30 hercules,lynden air cargo,0,Lake Minchumina ...,USA,A2,2001,2000
19249,19364,7/4/2001,tupolev tu-154m,vladivostokavia,145,near Burdakovka,Russia,A1,2001,2000
19250,19365,7/6/2001,cessna 208b grand caravan,maxfly aviation,0,"near Fort Lauderdale,...",Atlantic Ocean,A1,2001,2000
19251,19366,7/6/2001,lockheed l-1011-385-1-14 tristar 150,air transat,0,near Lyon,France,A1,2001,2000
19252,19367,7/9/2001,douglas c-47a (dc-3),valiant air command,0,Titusville-Space...,USA,A2,2001,2000
19253,19368,7/10/2001,cessna 208b grand caravan,lã­nea aã©rea amaszonas,0,near Viacha,Bolivia,A1,2001,2000
19254,19369,7/12/2001,pzl-mielec m28 skytruck,overtec,13,near Puerto Cabello A...,Venezuela,A1,2001,2000
19255,19370,7/12/2001,antonov an-2r,belgavia-pankh,0,"Zenino, Veydelev...",Russia,A1,2001,2000
19256,19371,7/14/2001,ilyushin il-76td,russ air,10,near Chkalovsky Airpo...,Russia,A1,2001,2000
19257,19372,7/17/2001,fokker f-28 fellowship 4000,tame ecuador,0,TulcÃ¡n Airport ...,Ecuador,A2,2001,2000
19258,19373,7/24/2001,airbus a330-243,srilankan airlines,0,Colombo-Bandaran...,Sri Lanka,C1,2001,2000
19259,19374,7/24/2001,airbus a330-243,srilankan airlines,0,Colombo-Bandaran...,Sri Lanka,C1,2001,2000
19260,19375,7/24/2001,airbus a340-312,srilankan airlines,0,Colombo-Bandaran...,Sri Lanka,C1,2001,2000
19261,19376,7/24/2001,airbus a320-231,srilankan airlines,0,Colombo-Bandaran...,Sri Lanka,C1,2001,2000
19262,19377,7/24/2001,pbv-1a canso a (pby-5a),buffalo airways,0,"Sitidgi Lake, NWT",Canada,A2,2001,2000
19263,19378,7/24/2001,vickers 802 viscount,transtel,0,N'Djamena Airpor...,Chad,A1,2001,2000
19264,19379,8/1/2001,boeing 727-2n8,yemenia airways,0,Asmara Internati...,Eritrea,A1,2001,2000
19265,19380,8/5/2001,dassault falcon 20c,naske air,3,near Narsarsuaq,Greenland,A1,2001,2000
19266,19381,8/9/2001,boeing 717-231,twa,0,Belleville-Scott...,USA,A2,2001,2000
19267,19382,8/9/2001,beech b200 king air,warren manufacturing inc,0,Sandersville-Kao...,USA,A1,2001,2000
19268,19383,8/13/2001,cessna 208b grand caravan,penta,0,Itaituba-Fazenda...,Brazil,A2,2001,2000
19269,19384,8/14/2001,dassault falcon 10,air nunavut,0,Kuujjuaq-Fort Ch...,Canada,A1,2001,2000
19270,19385,8/23/2001,boeing 747-368,saudi arabian,0,Kuala Lumpur Int...,Malaysia,O1,2001,2000
19271,19386,8/23/2001,antonov an-28,victoria air,4,Mugogo,D.R. Congo,A1,2001,2000
19272,19387,8/24/2001,learjet 25,ameristar jet charter,2,near Ithaca-Tompkins ...,USA,A1,2001,2000
19273,19388,8/24/2001,airbus a330-243,air transat,0,Terceira-Lajes A...,Portugal,A2,2001,2000
19274,19389,8/24/2001,beech 200 super king air,middletown corporate aviation,1,"near Piqua, OH",USA,A1,2001,2000
19275,19390,8/25/2001,boeing 737-3g7,america west,0,Baltimore/Washin...,USA,A2,2001,2000
19276,19391,8/28/2001,bac one-eleven 412eb,eagle aviation,0,Libreville Airpo...,Gabon,A1,2001,2000
19277,19392,8/28/2001,dassault falcon 20c,grand aire express,0,Detroit City Air...,USA,A1,2001,2000
19278,19393,8/29/2001,casa cn-235-200,binter mã©diterraneo,4,near MÃ¡laga Airport ...,Spain,A1,2001,2000
19279,19394,8/29/2001,c-7a caribou (dhc-4),greatland air cargo,0,Port Alsworth Ai...,USA,A1,2001,2000
19280,19395,8/31/2001,cessna 208 caravan i,air wemindji,0,"near La Grande, QC",Canada,A1,2001,2000
19281,19396,9/1/2001,airbus a321,aero lloyd,0,Napoli Airport (...,Italy,H2,2001,2000
19282,19397,9/3/2001,canadair cl-415,province of ontario,0,"near Kapuskasing, ON",Canada,A2,2001,2000
19283,19398,9/5/2001,tupolev tu-154m,uzbekistan airways,0,Ufa Airport (UFA),Russia,A2,2001,2000
19284,19399,9/5/2001,boeing 777-236er,british airways,0,Denver Internati...,USA,A2,2001,2000
19285,19400,9/5/2001,lockheed c-130e hercules,usaf,0,"near Laurinburg, NC",USA,A2,2001,2000
19286,19401,9/6/2001,saab 340b,aerolitoral,0,near Tijuana,Mexico,A1,2001,2000
19287,19402,9/7/2001,boeing 707-323c,equaflight,0,Lubumbashi-Luano...,D.R. Congo,A1,2001,2000
19288,19403,9/11/2001,boeing 767-223er,american airlines,0,"New York, NY",USA,H1,2001,2000
19289,19404,9/11/2001,boeing 767-222,united airlines,0,"New York, NY",USA,H1,2001,2000
19290,19405,9/11/2001,boeing 757-222,united airlines,44,"near Shanksville, PA",USA,H1,2001,2000
19291,19406,9/11/2001,boeing 757-223,american airlines,0,"Washington, DC",USA,H1,2001,2000
19292,19407,9/12/2001,let l-410uvp-e,aero ferinco,19,near ChichÃ©n ItzÃ¡ A...,Mexico,A1,2001,2000
19293,19408,9/12/2001,dhc-3t vazar turbine otter,labrador airways,0,Goose (Otter Cre...,Canada,A1,2001,2000
19294,19409,9/14/2001,beech 1900c,skylink express,0,St. John's Airpo...,Canada,A1,2001,2000
19295,19410,9/15/2001,fokker 100,tam brasil,1,"near Belo Horizonte, MG",Brazil,A2,2001,2000
19296,19411,9/16/2001,boeing 737-2c3,varig,0,GoiÃ¢nia-Santa G...,Brazil,A1,2001,2000
19297,19412,9/18/2001,let l-410uvp-e,atlantic airlines,8,Guatemala City-L...,Guatemala,A1,2001,2000
19298,19413,9/18/2001,cessna 208 caravan i,private,0,N'Djamena Airpor...,Chad,O1,2001,2000
19299,19414,9/19/2001,beech 200 super king air,champion air,0,Indianapolis Int...,USA,A2,2001,2000
19300,19415,9/20/2001,swearingen sa226-at merlin iv,max aviation,0,Kuujjuaq-Fort Ch...,Canada,A1,2001,2000
19301,19416,9/21/2001,ilyushin il-86,aeroflot,0,Dubai Airport (DXB),U.A.E.,A1,2001,2000
19302,19417,9/22/2001,bn-2a islander,funai,0,near Rio Branco Airpo...,Brazil,A1,2001,2000
19303,19418,9/23/2001,yakovlev yak-40,petropavlovsk-kamchatsky air ent.,0,Tigil Airport,Russia,A1,2001,2000
19304,19419,9/25/2001,douglas dc-6bf,northern air cargo,0,Deadhorse-Alpine...,USA,A1,2001,2000
19305,19420,9/27/2001,lockheed c-130h hercules,brazilian af,9,"near Rio de Janeiro, RJ",Brazil,A1,2001,2000
19306,19421,10/1/2001,fairchild sa227-ac metro iii,bearskin airlines,0,Kapuskasing Airp...,Canada,A2,2001,2000
19307,19422,10/4/2001,tupolev tu-154m,sibir airlines,78,"near Adler, Russia [B...",Atlantic Ocean,A1,2001,2000
19308,19423,10/6/2001,antonov an-2t,mirny air enterprise,0,near Polyarnyj,Russia,A1,2001,2000
19309,19424,10/8/2001,dc-9-87 (md-87),sas,0,Milano-Linate Ai...,Italy,A1,2001,2000
19310,19425,10/8/2001,cessna 525a citationjet cj2,private,4,Milano-Linate Ai...,Italy,A1,2001,2000
19311,19426,10/10/2001,cessna 208 caravan i,penair,10,Dillingham Munic...,USA,A1,2001,2000
19312,19427,10/10/2001,swearingen sa226-at merlin iva,flightline,10,near Columbretes Isla...,Spain,A1,2001,2000
19313,19428,10/10/2001,shorts 360-300,express airways,0,Basel/Mulhouse-E...,France,A2,2001,2000
19314,19429,10/11/2001,swearingen sa226-tc metro ii,perimeter airlines,2,near Shamattawa Airpo...,Canada,A1,2001,2000
19315,19430,10/11/2001,beech a100 king air,voyageur airways,0,North Bay Airpor...,Canada,A2,2001,2000
19316,19431,10/16/2001,antonov an-12bp,"aerocom, op.for pacific air express",0,Honiara-Henderso...,Solomon Isl.,A1,2001,2000
19317,19432,10/16/2001,embraer emb-120er brasilia,ace air cargo,0,"near Bethel Airport, ...",USA,A1,2001,2000
19318,19433,10/16/2001,embraer emb-145lr (erj-145lr),"us airways express, opb mesa airlines",0,Roanoke-Blacksbu...,USA,A2,2001,2000
19319,19434,10/17/2001,airbus a300b4-203,pia,0,Dubai Airport (DXB),U.A.E.,A1,2001,2000
19320,19435,10/18/2001,swearingen sa226-at merlin iva,hawk air,0,BahÃ­a Blanca-Co...,Argentina,A1,2001,2000
19321,19436,10/21/2001,yakovlev yak-40,kyrgyzstan airlines,0,Osh Airport (OSS),Kyrgyzstan,A1,2001,2000
19322,19437,10/24/2001,boeing 727-22c,kelowna flightcraft,0,Hamilton Airport...,Canada,A2,2001,2000
19323,19438,10/25/2001,beech 200 super king air,williams patent crusher & pulverizer co.,0,Osage Beach Airp...,USA,A1,2001,2000
19324,19439,10/26/2001,learjet 25b,american jet international,0,Ciudad Victoria ...,Mexico,A1,2001,2000
19333,19448,11/2/2001,cessna 208b grand caravan,stage air,0,GenÃ¨ve-Cointrin...,Canada,A2,2001,2000
19334,19449,11/3/2001,namc ys-11a-214,trygon,0,Southend Airport...,U.K.,O1,2001,2000
19335,19450,11/3/2001,cessna f406 caravan ii,gj air,3,near Johannesburg Int...,South Africa,A1,2001,2000
19336,19451,11/12/2001,airbus a300b4-605r,american airlines,0,"Belle Harbor, NY",USA,A1,2001,2000
19337,19452,11/14/2001,cessna 208b grand caravan,trans guyana airways,0,unknown,Brazil,H2,2001,2000
19338,19453,11/16/2001,airbus a321-231,mea,0,Cairo Internatio...,Egypt,A2,2001,2000
19339,19454,11/19/2001,ilyushin il-18v,irs aero,27,near Kalyazin,Russia,A1,2001,2000
19340,19455,11/20/2001,md-11,eva air,0,Taipei-Chiang Ka...,Taiwan,A2,2001,2000
19341,19456,11/22/2001,learjet 25b,universal jet aviation,2,Pittsburgh Inter...,USA,A1,2001,2000
19342,19457,11/23/2001,antonov an-28,"enimex, op.for elk airways",2,near KÃ¤rdla,Estonia,A1,2001,2000
19343,19458,11/24/2001,avro rj100,crossair,24,near ZÃ¼rich-Kloten A...,Switzerland,A1,2001,2000
19344,19459,11/24/2001,beech 200 super king air,aã©ro photo europe investigation,4,ChÃ©zy,France,A1,2001,2000
19345,19460,11/25/2001,alenia g-222rm,italian af,0,Pratica di Mare ...,Italy,O1,2001,2000
19346,19461,11/25/2001,beech 100 king air,private,0,Buriti Alegre Ai...,Brazil,A1,2001,2000
19347,19462,11/27/2001,boeing 747-246f,mk airlines,1,near Port Harcourt,Nigeria,A1,2001,2000
19348,19463,11/27/2001,let l-410uvp,aero ferinco,0,near Playa del Carmen,Mexico,A1,2001,2000
19349,19464,11/27/2001,swearingen sa226-tc metro ii,aerocassa,0,BahÃ­a Blanca-Co...,Argentina,A1,2001,2000
19350,19465,11/28/2001,cessna 208b grand caravan,"aeroperlas, op.for sansa",3,near Quepos,Costa Rica,A1,2001,2000
19351,19466,11/30/2001,bae 3101 jetstream 31,european executive express,0,Skien Airport (SKE),Norway,A1,2001,2000
19352,19467,12/1/2001,cessna 208b grand caravan,air carriers,2,near Bessemer Airport...,USA,A1,2001,2000
19353,19468,12/2/2001,ilyushin il-76td,federal border guard,18,near Novaya Inya,Russia,A1,2001,2000
19354,19469,12/2/2001,dornier 328-110,olt,0,Bremen Airport (...,Germany,A1,2001,2000
19355,19470,12/6/2001,convair cv-580,trans-air-link,0,Sunny Isles Beac...,USA,A1,2001,2000
19356,19471,12/9/2001,dassault falcon 100,air del,0,Lawrence Airport...,USA,A1,2001,2000
19357,19472,12/10/2001,learjet 24d,air cargo express,2,"near Sierra Blanca, TX",USA,A1,2001,2000
19358,19473,12/10/2001,beech b200c super king air,royal flying doctor service,1,near Mount Gambier Ai...,Australia,A1,2001,2000
19359,19474,12/11/2001,antonov an-32,air nave,0,Luzamba Airport ...,Angola,A1,2001,2000
19360,19475,12/13/2001,hawker siddeley hs-748,west air sweden,0,LidkÃ¶ping-Hovby...,Sweden,O1,2001,2000
19361,19476,12/14/2001,let l-410a,eagle air,6,Geti,D.R. Congo,A1,2001,2000
19362,19477,12/16/2001,let l-410uvp-e,heliandes,16,near San Antonio de P...,Colombia,A1,2001,2000
19363,19478,12/17/2001,boeing 737-53a,rio sul,0,Belo Horizonte-T...,Brazil,A2,2001,2000
19364,19479,12/19/2001,casa/nurtanio nc-212 aviocar,dirgantara air services,0,Long Bawan Airpo...,Indonesia,A2,2001,2000
19365,19480,12/20/2001,cessna 560 citation v,eagle air aircharter + taxi,2,ZÃ¼rich-Kloten A...,Switzerland,A1,2001,2000
19366,19481,12/20/2001,lockheed l-100-30 hercules,indonesian af,0,Lhokseumawe-Mali...,Indonesia,A1,2001,2000
19367,19482,12/21/2001,lockheed c-141c starlifter,air national guard,0,Memphis Internat...,USA,O1,2001,2000
19368,19483,12/22/2001,boeing 767-323,american airlines,0,"near Boston, MA",USA,C2,2001,2000
19369,19484,12/26/2001,bn-2b-26 islander,bremerhaven airline,8,near Bremerhaven Airp...,Germany,A1,2001,2000
19370,19485,12/27/2001,airbus a330-223,tam brasil,0,ZÃ¼rich-Kloten A...,Switzerland,A2,2001,2000
19371,19486,12/27/2001,avro rj100,crossair,0,ZÃ¼rich-Kloten A...,Switzerland,A2,2001,2000
19372,19487,12/28/2001,boeing 747-128 (sf),evergreen international,0,Anchorage-Ted St...,USA,A2,2001,2000
19376,19491,1/4/2002,canadair challenger 604,epps air service,5,Birmingham Inter...,U.K.,A1,2002,2000
19377,19492,1/8/2002,tupolev tu-134a-3,pulkovo,0,Saint Petersburg...,Russia,A1,2002,2000
19378,19493,1/9/2002,lockheed kc-130r hercules,usmc,7,near Shamsi,Pakistan,A1,2002,2000
19379,19494,1/12/2002,atr 42-512,aces,0,near Cartagena,Colombia,A2,2002,2000
19380,19495,1/14/2002,embraer emb-120rt brasilia,ibertrans aã©rea,3,near ZaldÃ­var,Spain,A1,2002,2000
19381,19496,1/14/2002,boeing 737-291,lion air,0,Pekanbaru-Sultan...,Indonesia,A1,2002,2000
19382,19497,1/14/2002,tupolev tu-204-100,sibir airlines,0,Omsk Airport (OMS),Russia,A2,2002,2000
19383,19498,1/15/2002,dhc-6 twin otter 300,mexican government,4,Chilpancingo Air...,Mexico,A1,2002,2000
19384,19499,1/16/2002,boeing 737-3q8,garuda,1,near Yokyakarta,Indonesia,A1,2002,2000
19385,19500,1/17/2002,fairchild fh-227e,petroproduccion,26,Cerro El Tigre,Colombia,A1,2002,2000
19386,19501,1/18/2002,bn-2a-27 islander,fly bvi,0,near Beef Island,B.V.I.,A1,2002,2000
19387,19502,1/20/2002,dc-9-32,airtran airways,0,Washington-Dulle...,USA,A2,2002,2000
19388,19503,1/21/2002,airbus a321-131,all nippon,0,Hakodate Airport...,Japan,A2,2002,2000
19389,19504,1/22/2002,fokker f-27 friendship 400m,tam,0,GuayaramerÃ­n Ai...,Bolivia,A1,2002,2000
19390,19505,1/24/2002,cessna 208b super cargomaster,telford aviation,0,Waterville-Rober...,USA,A2,2002,2000
19391,19506,1/27/2002,antonov an-12,angolan af,5,near Luena,Angola,A1,2002,2000
19392,19507,1/28/2002,boeing 727-134,tame ecuador,94,near Ipiales,Colombia,A1,2002,2000
19393,19508,1/29/2002,antonov an-28,private,0,Kavak Airstrip,Venezuela,A1,2002,2000
19394,19509,2/2/2002,learjet c-21a (learjet 35a),usaf,2,Rapid City-Ellsw...,USA,A1,2002,2000
19395,19510,2/2/2002,dornier do 28d-2 skyservant,transaven,0,"near Isla Larga, Los ...",Venezuela,A1,2002,2000
19396,19511,2/6/2002,beech 200 super king air,lockheed martin vought systems,0,Camden-Harrell F...,USA,A2,2002,2000
19397,19512,2/7/2002,antonov an-12bp,volare,8,near Agadir,Morocco,A1,2002,2000
19398,19513,2/7/2002,cessna 525a citationjet cj2,airdine,0,"Novato Airport, ...",USA,A2,2002,2000
19399,19514,2/8/2002,let l-410uvp-e3,us army,0,El Paso-Biggs AA...,USA,A1,2002,2000
19400,19515,2/10/2002,mitsubishi mu-300 diamond ia,flight options,0,Cleveland-Cuyaho...,USA,A1,2002,2000
19401,19516,2/11/2002,lockheed kc-130f hercules,usmc,0,near Twentynine Palms...,USA,A1,2002,2000
19402,19517,2/12/2002,tupolev tu-154m,iran airtour,119,near Sarab-e Do Rah,Iran,A1,2002,2000
19403,19518,2/12/2002,hawker siddeley hs-125-400b,j & d aviation cc,0,Lanseria Airport...,South Africa,A1,2002,2000
19404,19519,2/13/2002,lockheed mc-130p combat shadow,usaf,0,Hindu Kush mount...,Afghanistan,A1,2002,2000
19405,19520,2/14/2002,harbin yunshuji y-12 ii,lao aviation,0,Sam Neua Airport...,Laos,A1,2002,2000
19406,19521,2/14/2002,gulfstream g-v,bb five,0,West Palm Beach ...,USA,A1,2002,2000
